,0,1,2,3,4,5
0,SZ002289,5,中海晟丰(北京)资本管理有限公司,99.80%,4,中海晟融(北京)资本管理有限公司
0,SZ002289,6,解直锟,100.00%,5,中海晟丰(北京)资本管理有限公司
0,SZ002283,2,天润联合集团有限公司,39.06%,1,天润曲轴股份有限公司
0,SZ002283,3,邢运波,53.78%,2,天润联合集团有限公司
0,SZ002282,2,任京建,9.05%,1,博深工具股份有限公司
0,SZ002282,2,程辉,10.29%,1,博深工具股份有限公司
0,SZ002282,2,陈怀荣,13.83%,1,博深工具股份有限公司
0,SZ002282,2,张淑玉,7.80%,1,博深工具股份有限公司
0,SZ002282,2,吕桂芹,13.17%,1,博深工具股份有限公司
0,SZ002280,2,郭静波,2.45%,1,杭州联络互动信息科技股份有限公司
0,SZ002280,2,何志涛,22.42%,1,杭州联络互动信息科技股份有限公司
0,SZ002280,2,陈理,2.44%,1,杭州联络互动信息科技股份有限公司
0,SZ002278,2,上海业祥投资管理有限公司,13.07%,1,上海神开石油化工装备股份有限公司
0,SZ002278,3,上海快鹿投资(集团)有限公司,100.00%,2,上海业祥投资管理有限公司
0,SZ002278,4,施建兴,20.00%,3,上海快鹿投资(集团)有限公司
0,SZ002278,4,上海快鹿实业有限公司,70.00%,3,上海快鹿投资(集团)有限公司
0,SZ002278,5,施建兴,90.00%,4,上海快鹿实业有限公司
0,SZ002207,2,秦勇,6.47%,1,新疆准东石油技术股份有限公司
0,SZ002207,2,创越能源集团有限公司,16.83%,1,新疆准东石油技术股份有限公司
0,SZ002207,3,秦勇,64.08%,2,创越能源集团有限公司
0,SZ002175,2,彭朋,12.10%,1,东方时代网络传媒股份有限公司
0,SZ002165,2,江苏宝源投资管理有限公司,27.87%,1,红宝丽集团股份有限公司
0,SZ002165,2,芮敬功,1.12%,1,红宝丽集团股份有限公司
0,SZ002165,2,红宝丽集团股份有限公司—第一期员工持股计划,1.74%,1,红宝丽集团股份有限公司
0,SZ002165,3,芮敬功,55.18%,2,江苏宝源投资管理有限公司
0,SZ002165,3,芮敬功,1.12%,2,红宝丽集团股份有限公司—第一期员工持股计划
0,SZ002160,2,张平,4.22%,1,江苏常铝铝业股份有限公司
0,SZ002160,2,常熟市铝箔厂,25.42%,1,江苏常铝铝业股份有限公司
0,SZ002160,3,张平,30.32%,2,常熟市铝箔厂
0,SZ002156,2,南通华达微电子集团有限公司,31.25%,1,南通富士通微电子股份有限公司
0,SZ002156,2,石磊,0.01%,1,南通富士通微电子股份有限公司
0,SZ002156,2,石明达,0.01%,1,南通富士通微电子股份有限公司
0,SZ002156,3,石磊,3.95%,2,南通华达微电子集团有限公司
0,SZ002156,3,石明达,39.09%,2,南通华达微电子集团有限公司
0,SZ002129,2,天津中环电子信息集团有限公司,28.34%,1,天津中环半导体股份有限公司
0,SZ002129,2,天津渤海信息产业结构调整股权投资基金有限公司,10.15%,1,天津中环半导体股份有限公司
0,SZ002129,2,天津药业集团有限公司,1.47%,1,天津中环半导体股份有限公司
0,SZ002129,3,天津渤海国有资产经营管理有限公司,100.00%,2,天津渤海信息产业结构调整股权投资基金有限公司
0,SZ002129,3,天津金耀集团有限公司,74.00%,2,天津药业集团有限公司
0,SZ002129,3,天津市人民政府国有资产监督管理委员会,100.00%,2,天津中环电子信息集团有限公司
0,SZ002129,4,天津津联投资控股有限公司,100.00%,3,天津渤海国有资产经营管理有限公司
0,SZ002129,4,天津渤海国有资产经营管理有限公司,100.00%,3,天津金耀集团有限公司
0,SZ002129,5,天津市人民政府国有资产监督管理委员会,100.00%,4,天津津联投资控股有限公司
0,SZ002122,2,霍尔果斯天马创业投资集团有限公司,42.86%,1,天马轴承集团股份有限公司
0,SZ002122,2,马兴法父子,0.46%,1,天马轴承集团股份有限公司
0,SZ002122,3,马兴法父子,68.32%,2,霍尔果斯天马创业投资集团有限公司
0,SZ002100,2,新疆生产建设兵团国有资产经营公司,29.47%,1,天康生物股份有限公司
0,SZ002094,2,佳和美资产管理有限公司,10.36%,1,青岛金王应用化学股份有限公司
0,SZ002094,2,青岛金王国际运输有限公司,23.06%,1,青岛金王应用化学股份有限公司
0,SZ002094,3,陈索斌,40.00%,2,佳和美资产管理有限公司
0,SZ002094,3,青岛金王集团有限公司,76.30%,2,青岛金王国际运输有限公司
0,SZ002094,4,陈索斌,49.09%,3,青岛金王集团有限公司
0,SZ002078,2,山东太阳控股集团有限公司,55.88%,1,山东太阳纸业股份有限公司
0,SZ002078,3,李洪信,68.00%,2,山东太阳控股集团有限公司
0,SZ002075,2,江苏沙钢集团有限公司,20.34%,1,江苏沙钢股份有限公司
0,SZ002075,3,张家港保税区兴恒得贸易有限公司,29.10%,2,江苏沙钢集团有限公司
0,SZ002075,3,沈文荣,29.32%,2,江苏沙钢集团有限公司
0,SZ002075,3,张家港保税区润源不锈钢贸易有限公司,17.37%,2,江苏沙钢集团有限公司
0,SZ002075,4,沈文荣,50.01%,3,张家港保税区润源不锈钢贸易有限公司
0,SZ002071,2,国投瑞银资本长影增持一号专项资产资管计划(长城影视文化企业集团有限公司),1.21%,1,长城影视股份有限公司
0,SZ002071,2,长城影视文化企业集团有限公司,34.85%,1,长城影视股份有限公司
0,SZ002071,3,长城影视文化企业集团有限公司,100%,2,国投瑞银资本长影增持一号专项资产资管计划(长城影视文化企业集团有限公司)
0,SZ002071,4,赵非凡,33.33%,3,长城影视文化企业集团有限公司
0,SZ002071,4,赵锐勇,66.67%,3,长城影视文化企业集团有限公司
0,SZ002061,2,浙江省铁路投资集团有限公司,43.06%,1,浙江江山化工股份有限公司
0,SZ002059,2,云南世博广告有限公司,6.11%,1,云南旅游股份有限公司
0,SZ002059,2,云南世博旅游控股集团有限公司,49.52%,1,云南旅游股份有限公司
0,SZ002059,3,云南世博旅游控股集团有限公司,49.00%,2,云南世博广告有限公司
0,SZ002059,4,云南省国有资产监督管理委员会,100.00%,3,云南世博旅游控股集团有限公司
0,SZ002055,2,深圳市得胜资产管理有限公司,31.03%,1,深圳市得润电子股份有限公司
0,SZ002055,2,邱建民,3.47%,1,深圳市得润电子股份有限公司
0,SZ002055,3,邱建民,70.00%,2,深圳市得胜资产管理有限公司
0,SZ002055,3,邱为民,30.00%,2,深圳市得胜资产管理有限公司
0,SZ002053,2,云天化集团有限责任公司,27.02%,1,云南能源投资股份有限公司
0,SZ002053,2,云南省能源投资集团有限公司,33.43%,1,云南能源投资股份有限公司
0,SZ002053,3,云南冶金集团股份有限公司,6.77%,2,云南省能源投资集团有限公司
0,SZ002053,3,云天化集团有限责任公司,10.15%,2,云南省能源投资集团有限公司
0,SZ002053,3,云南省投资控股集团有限公司,83.08%,2,云南省能源投资集团有限公司
0,SZ002053,3,云南省国有资产监督管理委员会,88.90%,2,云天化集团有限责任公司
0,SZ002053,4,云南省投资控股集团有限公司,11.51%,3,云南冶金集团股份有限公司
0,SZ002053,4,云南省国有资产监督管理委员会,55.05%,3,云南冶金集团股份有限公司
0,SZ002053,5,云南省国有资产监督管理委员会,100.00%,4,云南省投资控股集团有限公司
0,SZ002034,2,鲍凤娇,5.52%,1,浙江美欣达印染集团股份有限公司
0,SZ002034,2,美欣达集团有限公司,5.30%,1,浙江美欣达印染集团股份有限公司
0,SZ002034,2,单建明,40.55%,1,浙江美欣达印染集团股份有限公司
0,SZ002034,3,单建明,88.80%,2,美欣达集团有限公司
0,SZ002034,3,鲍凤娇,1.47%,2,美欣达集团有限公司
0,SZ002025,2,贵州梅岭电源有限公司,3.85%,1,贵州航天电器股份有限公司
0,SZ002025,2,中国航天科工集团公司,0.49%,1,贵州航天电器股份有限公司
0,SZ002025,2,贵州航天电子科技有限公司,0.06%,1,贵州航天电器股份有限公司
0,SZ002025,2,贵州航天工业有限责任公司,41.65%,1,贵州航天电器股份有限公司
0,SZ002025,3,贵州航天工业有限责任公司,100.00%,2,贵州梅岭电源有限公司
0,SZ002025,3,贵州航天工业有限责任公司,64.37%,2,贵州航天电子科技有限公司
0,SZ002025,4,中国航天科工集团公司,100.00%,3,贵州航天工业有限责任公司
0,SZ002025,5,国务院国有资产监督管理委员会,100.00%,4,中国航天科工集团公司
0,SZ000987,2,广州市人民政府国有资产监督管理委员会,41.60%,1,广州越秀金融控股集团股份有限公司
0,SZ000987,2,广州地铁集团有限公司,7.58%,1,广州越秀金融控股集团股份有限公司
0,SZ000987,3,广州市人民政府国有资产监督管理委员会,100.00%,2,广州地铁集团有限公司
0,SZ000980,2,黄山金马集团有限公司,19.99%,1,黄山金马股份有限公司
0,SZ000980,3,铁牛集团有限公司,90.00%,2,黄山金马集团有限公司
0,SZ000980,4,应建仁,90.00%,3,铁牛集团有限公司
0,SZ000980,4,徐美儿,10.00%,3,铁牛集团有限公司
0,SZ000975,2,中国银泰投资有限公司,18.73%,1,银泰资源股份有限公司
0,SZ000975,3,北京国俊投资有限公司,92.50%,2,中国银泰投资有限公司
0,SZ000975,4,沈国军,100.00%,3,北京国俊投资有限公司
0,SZ000923,2,河北省国有资产控股运营有限公司,12.13%,1,河北宣化工程机械股份有限公司
0,SZ000923,2,河北宣工机械发展有限责任公司,35.54%,1,河北宣化工程机械股份有限公司
0,SZ000923,3,河北省国有资产监督管理委员会,100.00%,2,河北省国有资产控股运营有限公司
0,SZ000923,3,河北省国有资产控股运营有限公司,100.00%,2,河北宣工机械发展有限责任公司
0,SZ000916,2,招商局华建公路投资有限公司,26.82%,1,华北高速公路股份有限公司
0,SZ000916,3,招商局集团有限公司,100.00%,2,招商局华建公路投资有限公司
0,SZ000916,4,国务院国有资产监督管理委员会,100.00%,3,招商局集团有限公司
0,SZ000912,2,泸天化(集团)有限责任公司,54.38%,1,四川泸天化股份有限公司
0,SZ000912,3,泸州市国有资产监督管理委员会,100.00%,2,泸天化(集团)有限责任公司
0,SZ000851,2,电信科学技术研究院,14.04%,1,大唐高鸿数据网络技术股份有限公司
0,SZ000851,3,国务院国有资产监督管理委员会,100.00%,2,电信科学技术研究院
0,SZ000829,2,中国新闻发展深圳有限公司,13.76%,1,天音通信控股股份有限公司
0,SZ000829,3,新华通讯社,100.00%,2,中国新闻发展深圳有限公司
0,SZ000812,2,万裕文化产业有限公司,16.61%,1,陕西金叶科教集团股份有限公司
0,SZ000812,3,香港万裕(集团)发展有限公司,73.53%,2,万裕文化产业有限公司
0,SZ000812,4,袁汉源,95.00%,3,香港万裕(集团)发展有限公司
0,SZ000803,2,成都金宇控股集团有限公司,23.51%,1,四川金宇汽车城(集团)股份有限公司
0,SZ000803,3,胡先成,79.55%,2,成都金宇控股集团有限公司
0,SZ000720,2,华能能源交通产业控股有限公司,18.54%,1,山东新能泰山发电股份有限公司
0,SZ000720,3,中国华能集团公司,100.00%,2,华能能源交通产业控股有限公司
0,SZ000720,4,国务院国有资产监督管理委员会,100.00%,3,中国华能集团公司
0,SZ000719,2,中原出版传媒投资控股集团有限公司,77.13%,1,中原大地传媒股份有限公司
0,SZ000719,3,河南省人民政府国有资产监督管理委员会,100.00%,2,中原出版传媒投资控股集团有限公司
0,SZ000710,2,成都天兴仪表(集团)有限公司,58.86%,1,成都天兴仪表股份有限公司
0,SZ000710,3,深圳市瑞安达实业有限公司,78.00%,2,成都天兴仪表(集团)有限公司
0,SZ000710,4,西林钢铁集团有限公司,90.00%,3,深圳市瑞安达实业有限公司
0,SZ000710,4,黑龙江西钢国际贸易有限公司,10.00%,3,深圳市瑞安达实业有限公司
0,SZ000710,5,西林钢铁集团有限公司,100.00%,4,黑龙江西钢国际贸易有限公司
0,SZ000710,5,深圳品牌实业集团有限公司,70.00%,4,西林钢铁集团有限公司
0,SZ000710,6,深圳市同壮投资顾问有限公司,100.00%,5,深圳品牌实业集团有限公司
0,SZ000710,7,吴进良,90.00%,6,深圳市同壮投资顾问有限公司
0,SZ000693,2,王辉,19.77%,1,成都华泽钴镍材料股份有限公司
0,SZ000693,2,王涛,15.49%,1,成都华泽钴镍材料股份有限公司
0,SZ000682,2,东方电子集团有限公司,19.74%,1,东方电子股份有限公司
0,SZ000682,3,烟台市人民政府国有资产监督管理委员会,100.00%,2,东方电子集团有限公司
0,SZ000667,2,刘道明,0.66%,1,美好置业集团股份有限公司
0,SZ000667,2,刘柳,0.37%,1,美好置业集团股份有限公司
0,SZ000667,2,刘南希,0.37%,1,美好置业集团股份有限公司
0,SZ000667,2,名流投资集团有限公司,15.58%,1,美好置业集团股份有限公司
0,SZ000667,3,北京温尔馨物业管理有限责任公司,60.00%,2,名流投资集团有限公司
0,SZ000667,4,刘道明,66.67%,3,北京温尔馨物业管理有限责任公司
0,SZ000667,4,刘柳,16.67%,3,北京温尔馨物业管理有限责任公司
0,SZ000667,4,刘南希,16.67%,3,北京温尔馨物业管理有限责任公司
0,SZ000659,2,深圳市捷安德实业有限公司,11.39%,1,珠海中富实业股份有限公司
0,SZ000659,3,刘锦钟,100.00%,2,深圳市捷安德实业有限公司
0,SZ000656,2,重庆市金科投资控股(集团)有限责任公司,17.53%,1,金科地产集团股份有限公司
0,SZ000656,2,陶虹遐,2.10%,1,金科地产集团股份有限公司
0,SZ000656,2,黄红云,11.51%,1,金科地产集团股份有限公司
0,SZ000656,3,陶虹遐,40.00%,2,重庆市金科投资控股(集团)有限责任公司
0,SZ000656,3,黄红云,60.00%,2,重庆市金科投资控股(集团)有限责任公司
0,SZ000639,2,西王集团有限公司,34.91%,1,西王食品股份有限公司
0,SZ000639,2,山东永华投资有限公司,25.52%,1,西王食品股份有限公司
0,SZ000639,3,西王集团有限公司,100.00%,2,山东永华投资有限公司
0,SZ000639,3,王勇,66.13%,2,西王集团有限公司
0,SZ000633,2,杨新红,13.66%,1,沈阳合金投资股份有限公司
0,SZ000615,2,京汉控股集团有限公司,42.88%,1,京汉实业投资股份有限公司
0,SZ000615,2,北京丰汇颐和投资有限公司,8.89%,1,京汉实业投资股份有限公司
0,SZ000615,3,京汉控股集团有限公司,100.00%,2,北京丰汇颐和投资有限公司
0,SZ000615,3,田汉,94.78%,2,京汉控股集团有限公司
0,SZ000611,2,合慧伟业商贸(北京)有限公司,12.43%,1,内蒙古天首科技发展股份有限公司
0,SZ000611,3,邱士杰,75.00%,2,合慧伟业商贸(北京)有限公司
0,SZ000609,2,北京中北能能源科技有限责任公司,10.34%,1,北京绵石投资集团股份有限公司
0,SZ000609,2,郑宽,7.11%,1,北京绵石投资集团股份有限公司
0,SZ000609,3,郑宽,51.00%,2,北京中北能能源科技有限责任公司
0,SZ000584,2,江苏利创新能源有限公司,0.43%,1,江苏友利投资控股股份有限公司
0,SZ000584,2,江苏双良科技有限公司,33.12%,1,江苏友利投资控股股份有限公司
0,SZ000584,3,缪双大,35.00%,2,江苏利创新能源有限公司
0,SZ000584,3,缪双大,35.00%,2,江苏双良科技有限公司
0,SZ000576,2,胡成中,1.91%,1,江门甘蔗化工厂(集团)股份有限公司
0,SZ000576,2,德力西集团有限公司,41.55%,1,江门甘蔗化工厂(集团)股份有限公司
0,SZ000576,3,胡成中,50.50%,2,德力西集团有限公司
0,SZ000565,2,重庆化医控股(集团)公司,40.55%,1,重庆三峡油漆股份有限公司
0,SZ000565,3,重庆市国有资产监督管理委员会,100.00%,2,重庆化医控股(集团)公司
0,SZ000560,2,西藏太和先机投资管理有限公司,19.34%,1,昆明百货大楼(集团)股份有限公司
0,SZ000560,2,富安达资产-宁波银行-富安达-昆百大资产管理计划,8.55%,1,昆明百货大楼(集团)股份有限公司
0,SZ000560,3,谢勇,100.00%,2,西藏太和先机投资管理有限公司
0,SZ000560,3,谢勇,100.00%,2,富安达资产-宁波银行-富安达-昆百大资产管理计划
0,SZ000553,2,荆州沙隆达控股有限公司,20.15%,1,湖北沙隆达股份有限公司
0,SZ000553,2,ADAMA Celsius B.V.,10.60%,1,湖北沙隆达股份有限公司
0,SZ000553,3,Makhteshim Chemical Works Limited,99.99%,2,ADAMA Celsius B.V.
0,SZ000553,3,Agan Chemical Manufacturers Ltd.,0.01%,2,ADAMA Celsius B.V.
0,SZ000553,3,CNAC International Company Limited,100.00%,2,荆州沙隆达控股有限公司
0,SZ000553,4,ADAMA Agricultural Solutions Ltd.,100.00%,3,Makhteshim Chemical Works Limited
0,SZ000553,4,ADAMA Agricultural Solutions Ltd.,100.00%,3,Agan Chemical Manufacturers Ltd.
0,SZ000553,4,中国化工农化总公司,100.00%,3,CNAC International Company Limited
0,SZ000553,5,CNAC International Pte. Ltd.,60.00%,4,ADAMA Agricultural Solutions Ltd.
0,SZ000553,5,中国化工集团公司,100.00%,4,中国化工农化总公司
0,SZ000553,6,CNAC International Company Limited,100.00%,5,CNAC International Pte. Ltd.
0,SZ000553,6,国有资产监督管理委员会,100.00%,5,中国化工集团公司
0,SZ000547,2,南京晨光高科创业投资有限公司,0.79%,1,航天工业发展股份有限公司
0,SZ000547,2,中国航天科工集团公司,7.27%,1,航天工业发展股份有限公司
0,SZ000547,2,中国航天科工防御技术研究院,8.12%,1,航天工业发展股份有限公司
0,SZ000547,2,航天科工资产管理有限公司,3.17%,1,航天工业发展股份有限公司
0,SZ000547,3,中国航天科工集团公司,100.00%,2,南京晨光高科创业投资有限公司
0,SZ000547,3,中国航天科工集团公司,100.00%,2,中国航天科工防御技术研究院
0,SZ000547,3,中国航天科工集团公司,100.00%,2,航天科工资产管理有限公司
0,SZ000538,2,云南白药控股有限公司,41.52%,1,云南白药集团股份有限公司
0,SZ000538,3,云南省人民政府国有资产监督管理委员会,100.00%,2,云南白药控股有限公司
0,SZ000534,2,金鹰万泽1号资产管理计划(万泽集团有限公司),1.14%,1,万泽实业股份有限公司
